audit_id,station_code,handler_name,flight_date,turnaround_target_mins,turnaround_actual_mins,baggage_delay_mins,safety_incident_flag
10309,FRA,Menzies,2025-10-03,90,75.0,37.0,False
10310,SIN,Swissport,2025-01-24,120,63.0,8.0,False
10311,NRT,Menzies Aviation,2025-02-17,45,83.0,6.0,False
10312,DXB,dnata,2025-07-23,90,47.0,13.0,False
10313,LHR,Menzies,2025-01-24,45,58.0,25.0,False
10314,DXB,Menzies,2025-07-20,120,80.0,10.0,False
10315,DXB,WFS,2025-06-30,45,95.0,6.0,False
10316,DXB,WFS,2025-02-07,120,69.0,10.0,False
10317,NRT,WFS,2025-09-26,60,71.0,18.0,False
10318,NRT,dnata,2025-08-09,60,65.0,1.0,False
10319,SIN,Menzies Aviation,2025-08-18,120,77.0,10.0,False
10320,YUL,Swissport,2025-05-18,120,76.0,18.0,False
10321,SIN,Menzies Aviation,2025-05-20,90,79.0,17.0,False
10322,yul,Swissport,2025-06-16,90,36.0,12.0,False
10323,LHR,dnata,2025-01-20,45,70.0,11.0,False
10324,SIN,Swissport,2025-06-17,90,81.0,23.0,False
10325,NRT,WFS,2025-06-26,45,56.0,21.0,False
10326,YUL,Menzies Aviation,2025-06-03,120,65.0,0.0,False
10327,LHR,Swissport,2025-10-31,120,59.0,28.0,False
10328,LHR,WFS,2025-03-23,90,52.0,11.0,False
10329,LHR,Menzies Aviation,2025-10-03,90,67.0,11.0,False
10330,YUL,Swissport,2025-03-18,120,57.0,8.0,False
10331,LHR,dnata,2025-03-20,120,91.0,11.0,False
10332,yul,WFS,2025-03-03,45,65.0,10.0,False
10333,JFK ,dnata,2025-09-09,45,,16.0,False
10334,FRA,Swissport,2025-12-09,60,52.0,18.0,False
10335,LHR,Menzies Aviation,2025-08-05,45,49.0,17.0,False
10336,SIN,Swissport,2025-05-13,90,74.0,10.0,False
10337,LHR,dnata,2025-06-10,90,68.0,1.0,False
10338,NRT,Menzies,2025-10-30,60,79.0,16.0,False
10339,yul,Swissport,2025-01-01,90,77.0,5.0,False
10340,LHR,Swissport,2025-03-12,60,46.0,-2.0,True
10341,YUL,Menzies Aviation,2025-04-25,120,73.0,21.0,False
10342,NRT,Swissport,2025-08-27,120,67.0,17.0,False
10343,FRA,Swissport,2025-08-29,120,41.0,16.0,False
10344,NRT,Swissport,2025-07-19,90,58.0,15.0,False
10345,LHR,Menzies,2025-11-18,90,54.0,19.0,False
10346,LHR,Menzies Aviation,2025-08-09,45,,25.0,False
10347,LHR,dnata,2025-11-01,60,69.0,9.0,False
10348,SIN,dnata,2025-06-18,45,80.0,27.0,False
10349,JFK ,dnata,2025-11-02,45,42.0,10.0,False
10350,DXB,Menzies,2025-09-02,60,71.0,10.0,False
10351,DXB,Menzies Aviation,2025-09-21,60,43.0,16.0,False
10352,NRT,Menzies Aviation,2025-05-12,120,88.0,21.0,False
10353,YUL,WFS,2025-10-03,90,72.0,2.0,False
10354,LHR,Menzies,2025-07-06,120,74.0,20.0,False
10355,JFK,Menzies,2025-06-16,45,65.0,4.0,False
10356,JFK,dnata,2025-07-19,45,51.0,22.0,False
10357,NRT,Swissport,2025-04-12,45,89.0,31.0,False
10358,SIN,Menzies,2025-03-09,90,66.0,21.0,False
10359,YUL,Menzies,2025-03-30,90,89.0,11.0,False
10360,LHR,Menzies Aviation,2025-10-25,45,70.0,4.0,False
10361,SIN,Swissport,2025-07-20,90,52.0,14.0,False
10362,FRA,Swissport,2025-08-19,45,70.0,17.0,False
10363,LHR,dnata,2025-12-29,60,72.0,11.0,False
10364,LHR,WFS,2025-05-09,120,78.0,8.0,False
10365,JFK,Menzies,2025-04-27,90,77.0,6.0,False
10366,JFK,Menzies,2025-09-20,120,80.0,22.0,False
10367,LHR,WFS,2025-10-11,60,66.0,19.0,False
10368,FRA,WFS,2025-02-18,120,52.0,5.0,False
10369,LHR,Menzies,2025-10-29,120,54.0,29.0,False
10370,YUL,Swissport,2025-06-16,120,67.0,16.0,False
10371,FRA,dnata,2025-08-27,120,56.0,2.0,False
10372,JFK,Swissport,2025-08-09,120,59.0,27.0,False
10373,DXB,dnata,2025-08-15,60,78.0,12.0,False
10374,NRT,dnata,2025-11-25,120,,15.0,False
10375,SIN,WFS,2025-10-29,60,42.0,9.0,False
10376,FRA,Swissport,2025-05-14,45,55.0,15.0,False
10377,DXB,WFS,2025-06-14,45,81.0,16.0,False
10378,YUL,Swissport,2025-08-12,45,71.0,24.0,False
10379,NRT,Menzies Aviation,2025-10-31,45,54.0,-1.0,False
10380,JFK,dnata,2025-01-08,60,53.0,20.0,False
10381,FRA,dnata,2025-12-21,45,48.0,19.0,False
10382,DXB,WFS,2025-10-07,90,65.0,16.0,False
10383,SIN,Menzies,2025-03-29,90,88.0,13.0,False
10384,YUL,Menzies Aviation,2025-05-16,45,75.0,16.0,False
10385,NRT,Swissport,2025-10-16,90,,20.0,False
10386,FRA,WFS,2025-06-10,120,80.0,10.0,False
10387,DXB,Menzies,2025-05-02,45,59.0,-3.0,False
10388,DXB,WFS,2025-02-13,45,70.0,28.0,False
10389,YUL,Swissport,2025-12-14,120,76.0,21.0,False
10390,SIN,dnata,2025-04-22,120,75.0,14.0,False
10391,LHR,Menzies,2025-08-16,90,59.0,20.0,False
10392,DXB,Swissport,2025-11-10,90,58.0,21.0,False
10393,FRA,dnata,2025-10-18,90,55.0,19.0,False
10394,LHR,Menzies,2025-10-13,90,66.0,5.0,False
10395,JFK,Menzies Aviation,2025-01-01,45,58.0,15.0,False
10396,YUL,Swissport,2025-08-24,60,90.0,18.0,False
10397,SIN,Menzies,2025-08-03,120,45.0,23.0,False
10398,NRT,dnata,2025-03-12,120,48.0,8.0,False
10399,NRT,dnata,2025-12-04,120,68.0,17.0,False
10400,YUL,Menzies,2025-07-21,60,79.0,10.0,False
10401,JFK ,Menzies Aviation,2025-01-05,60,66.0,28.0,False
10402,DXB,dnata,2025-04-18,60,65.0,17.0,False
10403,YUL,Swissport,2025-09-23,60,81.0,16.0,False
10404,FRA,WFS,2025-12-02,45,53.0,27.0,False
10405,yul,dnata,2025-05-07,120,62.0,6.0,False
10406,FRA,WFS,2025-10-17,45,81.0,6.0,False
10407,YUL,dnata,2025-12-30,90,52.0,25.0,False
10408,yul,dnata,2025-01-09,90,56.0,15.0,False
10409,FRA,Swissport,2025-10-23,120,85.0,16.0,False
10410,NRT,dnata,2025-06-11,60,76.0,8.0,False
10411,FRA,Menzies Aviation,2025-12-06,60,70.0,20.0,False
10412,LHR,Menzies Aviation,2025-06-17,45,67.0,15.0,False
10413,YUL,Swissport,2025-10-19,90,91.0,17.0,False
10414,LHR,Menzies Aviation,2025-06-29,60,58.0,10.0,False
10415,JFK,WFS,2025-06-03,45,44.0,0.0,False
10416,JFK,Menzies Aviation,2025-08-02,90,75.0,9.0,False
10417,NRT,Swissport,2025-11-09,45,58.0,12.0,False
10418,SIN,Menzies Aviation,2025-03-27,45,57.0,17.0,False
10419,DXB,Swissport,2025-04-19,120,62.0,6.0,False
10420,LHR,Menzies Aviation,2025-10-28,60,90.0,15.0,False
10421,DXB,WFS,2025-02-14,90,60.0,-12.0,False
10422,NRT,Swissport,2025-08-28,90,67.0,11.0,False
10423,JFK,Menzies,2025-06-14,45,57.0,13.0,False
10424,NRT,Swissport,2025-02-01,120,89.0,7.0,False
10425,FRA,Swissport,2025-08-22,120,63.0,16.0,False
10426,DXB,Menzies Aviation,2025-08-15,120,41.0,1.0,False
10427,NRT,WFS,2025-02-08,90,55.0,10.0,False
10428,LHR,Menzies Aviation,2025-06-19,45,85.0,8.0,False
10429,yul,Menzies Aviation,2025-03-26,60,79.0,2.0,False
10430,YUL,Menzies Aviation,2025-11-14,90,62.0,15.0,False
10431,yul,Swissport,2025-04-09,120,93.0,32.0,False
10432,YUL,dnata,2025-01-30,60,,17.0,False
10433,JFK,Menzies,2025-11-13,90,59.0,29.0,False
10434,YUL,Swissport,2025-03-05,90,54.0,32.0,False
10435,FRA,Menzies Aviation,2025-08-12,60,63.0,25.0,True
10436,SIN,Swissport,2025-12-01,60,44.0,11.0,False
10437,FRA,dnata,2025-04-22,120,65.0,4.0,False
10438,FRA,Menzies,2025-03-12,60,61.0,18.0,False
10439,YUL,dnata,2025-04-07,45,59.0,-1.0,False
10440,YUL,Menzies,2025-06-15,60,32.0,20.0,False
10441,DXB,Menzies,2025-12-07,120,69.0,14.0,False
10442,JFK,Swissport,2025-09-12,120,81.0,12.0,False
10443,SIN,dnata,2025-03-12,90,76.0,7.0,False
10444,FRA,WFS,2025-10-04,60,58.0,20.0,False
10445,DXB,Menzies,2025-04-09,120,55.0,18.0,False
10446,DXB,Swissport,2025-06-01,90,75.0,22.0,False
10447,JFK,Swissport,2025-07-31,90,86.0,-8.0,False
10448,NRT,Menzies Aviation,2025-12-15,45,67.0,15.0,False
10449,NRT,WFS,2025-02-21,60,98.0,12.0,False
10450,YUL,Menzies,2025-02-23,45,96.0,26.0,False
10451,JFK,Swissport,2025-11-07,90,71.0,6.0,False
10452, LHR,dnata,2025-10-25,45,65.0,10.0,False
10453,LHR,Menzies,2025-09-15,45,68.0,12.0,False
10454,LHR,dnata,2025-12-13,90,58.0,16.0,False
10455,JFK ,Menzies Aviation,2025-10-29,45,45.0,21.0,False
10456,NRT,Menzies,2025-07-20,45,66.0,17.0,False
10457,DXB,Menzies Aviation,2025-01-27,90,45.0,17.0,False
10458,DXB,Swissport,2025-06-04,90,74.0,11.0,False
10459,yul,Swissport,2025-11-20,90,68.0,14.0,False
10460,FRA,Menzies Aviation,2025-01-31,120,55.0,16.0,False
10461,NRT,Menzies,2025-06-20,45,65.0,26.0,False
10462, LHR,Menzies,2025-06-20,60,77.0,20.0,False
10463,DXB,Swissport,2025-06-01,120,55.0,30.0,False
10464,JFK,Swissport,2025-06-02,120,65.0,12.0,False
10465,SIN,Menzies Aviation,2025-11-01,120,39.0,17.0,False
10466,SIN,WFS,2025-07-20,60,73.0,8.0,False
10467,YUL,dnata,2025-10-19,90,80.0,13.0,False
10468,SIN,Menzies Aviation,2025-08-08,60,57.0,13.0,False
10469,YUL,Menzies Aviation,2025-10-29,45,78.0,23.0,False
10470,LHR,WFS,2025-01-02,90,48.0,1.0,False
10471,JFK,Menzies Aviation,2025-03-02,90,78.0,18.0,False
10472,JFK,Menzies Aviation,2025-10-07,90,50.0,24.0,False
10473,JFK,dnata,2025-08-18,45,83.0,29.0,False
10474,YUL,Menzies,2025-02-17,120,51.0,3.0,False
10475,FRA,dnata,2025-11-14,120,50.0,28.0,False
10476,DXB,Swissport,2025-04-28,45,49.0,21.0,False
10477,FRA,Swissport,2025-04-23,60,60.0,4.0,False
10478,LHR,Menzies Aviation,2025-12-16,120,55.0,13.0,False
10479,LHR,dnata,2025-08-25,120,29.0,10.0,False
10480,JFK ,Menzies,2025-03-13,60,55.0,0.0,False
10481,YUL,WFS,2025-06-19,90,58.0,19.0,False
10482,YUL,Menzies Aviation,2025-05-07,45,58.0,12.0,False
10483,LHR,Menzies Aviation,2025-09-22,60,66.0,10.0,False
10484,LHR,Swissport,2025-03-30,60,57.0,16.0,False
10485,DXB,Menzies,2025-09-26,90,69.0,17.0,False
10486,YUL,Menzies Aviation,2025-08-06,120,84.0,11.0,False
10487,YUL,Menzies,2025-08-26,120,40.0,10.0,False
10488,YUL,dnata,2025-08-13,120,83.0,25.0,False
10489,SIN,Menzies Aviation,2025-11-21,45,73.0,23.0,True
10490,LHR,Menzies,2025-06-30,60,64.0,18.0,False
10491,DXB,dnata,2025-07-01,90,60.0,17.0,False
10492,JFK,dnata,2025-11-20,60,73.0,27.0,False
10493,JFK,dnata,2025-02-20,90,69.0,25.0,False
10494,FRA,Menzies,2025-12-07,120,62.0,23.0,False
10495,NRT,Swissport,2025-11-14,90,73.0,14.0,False
10496,SIN,WFS,2025-07-09,60,72.0,12.0,False
10497,LHR,WFS,2025-05-04,45,89.0,16.0,False
10498,NRT,WFS,2025-10-02,120,43.0,10.0,False
10499,LHR,WFS,2025-07-14,90,68.0,7.0,False
10500,DXB,dnata,2025-06-18,120,74.0,36.0,False
10501,yul,Menzies,2025-06-04,90,76.0,36.0,False
10502,DXB,dnata,2025-01-29,120,72.0,-6.0,False
10503,SIN,dnata,2025-01-30,45,40.0,19.0,False
10504,YUL,dnata,2025-01-29,120,96.0,5.0,False
10505,JFK,Menzies,2025-09-14,120,47.0,12.0,False
10506,DXB,Menzies Aviation,2025-06-18,90,69.0,-2.0,False
10507,SIN,dnata,2025-01-19,120,70.0,23.0,False
10508,DXB,WFS,2025-06-21,45,75.0,21.0,False
10509,YUL,Menzies Aviation,2025-02-10,90,45.0,28.0,False
10510,LHR,Menzies,2025-01-11,120,76.0,17.0,False
10511,FRA,Menzies,2025-02-18,60,68.0,21.0,False
10512,NRT,dnata,2025-04-21,90,61.0,8.0,False
10513,FRA,WFS,2025-03-12,60,68.0,10.0,False
10514,LHR,Menzies Aviation,2025-12-04,90,30.0,8.0,False
10515,DXB,Menzies Aviation,2025-08-09,120,48.0,5.0,False
10516,LHR,Menzies,2025-05-23,90,43.0,-3.0,False
10517,LHR,Menzies,2025-04-14,45,61.0,13.0,False
10518,JFK,Menzies Aviation,2025-02-21,45,58.0,15.0,True
10519,yul,WFS,2025-02-22,120,65.0,20.0,False
10520,DXB,WFS,2025-04-18,45,76.0,7.0,True
10521,FRA,Menzies,2025-12-14,45,45.0,23.0,False
10522,FRA,dnata,2025-09-21,45,61.0,24.0,False
10523,JFK,WFS,2025-10-11,90,53.0,3.0,False
10524,SIN,Menzies,2025-06-13,60,39.0,27.0,False
10525, LHR,WFS,2025-07-06,120,96.0,10.0,False
10526,YUL,Swissport,2025-02-20,45,57.0,8.0,False
10527,SIN,Menzies Aviation,2025-04-08,45,72.0,13.0,False
10528,JFK,Swissport,2025-01-18,60,78.0,8.0,False
10529,SIN,Menzies,2025-09-10,120,58.0,7.0,False
10530,FRA,Swissport,2025-01-24,90,52.0,21.0,False
10531,SIN,Menzies Aviation,2025-06-10,60,59.0,21.0,False
10532,NRT,Swissport,2025-07-31,60,79.0,6.0,False
10533,NRT,Swissport,2025-06-01,45,40.0,12.0,False
10534,JFK,Swissport,2025-12-18,45,38.0,11.0,False
10535,FRA,Menzies Aviation,2025-08-03,60,46.0,10.0,False
10536,NRT,dnata,2025-06-04,45,77.0,21.0,False
10537,JFK,Menzies,2025-01-03,120,61.0,9.0,False
10538,NRT,dnata,2025-10-31,90,62.0,22.0,False
10539,YUL,Menzies,2025-12-09,45,56.0,16.0,False
10540,DXB,WFS,2025-08-12,120,52.0,24.0,False
10541,SIN,Menzies,2025-08-16,90,41.0,19.0,False
10542,DXB,WFS,2025-08-25,45,69.0,13.0,False
10543,SIN,Swissport,2025-10-13,60,64.0,10.0,False
10544,JFK,dnata,2025-03-31,120,76.0,22.0,False
10545,SIN,Menzies,2025-12-25,90,51.0,-1.0,False
10546,NRT,Menzies Aviation,2025-02-20,90,76.0,2.0,False
10547,YUL,Menzies,2025-11-23,45,75.0,28.0,False
10548,SIN,dnata,2025-04-04,60,53.0,13.0,False
10549,LHR,WFS,2025-03-04,120,68.0,-4.0,False
10550,DXB,dnata,2025-06-08,120,66.0,17.0,False
10551,LHR,dnata,2025-10-13,120,66.0,22.0,False
10552,YUL,Swissport,2025-12-15,45,40.0,-4.0,True
10553,YUL,dnata,2025-07-07,120,48.0,35.0,False
10554,DXB,WFS,2025-06-22,45,41.0,-2.0,False
10555,FRA,dnata,2025-05-21,120,64.0,16.0,False
10556,NRT,Menzies Aviation,2025-02-03,45,61.0,8.0,False
10557,LHR,WFS,2025-08-04,90,95.0,22.0,False
10558,DXB,Menzies Aviation,2025-06-25,120,78.0,8.0,False
10559,JFK,Menzies Aviation,2025-09-12,60,,2.0,False
10560,SIN,Swissport,2025-11-16,45,45.0,17.0,False
10561,YUL,Menzies,2025-09-12,45,65.0,17.0,False
10562,SIN,Menzies Aviation,2025-04-30,45,41.0,14.0,False
10563,JFK,WFS,2025-11-11,45,62.0,19.0,False
10564,LHR,Swissport,2025-06-28,120,55.0,16.0,False
10565,JFK,Swissport,2025-09-25,45,68.0,15.0,False
10566, LHR,WFS,2025-10-14,90,50.0,23.0,False
10567,JFK,dnata,2025-03-17,90,53.0,10.0,False
10568,JFK,dnata,2025-06-24,120,60.0,31.0,False
10569,yul,Swissport,2025-05-29,90,73.0,7.0,False
10570,FRA,Menzies Aviation,2025-06-13,120,55.0,19.0,False
10571,YUL,dnata,2025-10-12,120,97.0,7.0,False
10572,JFK,WFS,2025-11-27,45,43.0,21.0,False
10573,FRA,WFS,2025-02-12,90,80.0,12.0,False
10574,JFK,Menzies,2025-11-21,60,66.0,8.0,False
10575,FRA,WFS,2025-10-20,90,59.0,-3.0,False
10576,NRT,Menzies,2025-05-10,60,43.0,18.0,False
10577,FRA,WFS,2025-11-21,120,75.0,9.0,False
10578,FRA,dnata,2025-11-09,60,76.0,10.0,False
10579,NRT,Swissport,2025-05-28,90,78.0,13.0,False
10580,NRT,WFS,2025-06-27,90,47.0,16.0,False
10581,YUL,WFS,2025-04-02,90,75.0,17.0,False
10582,LHR,Swissport,2025-11-07,90,47.0,18.0,False
10583,DXB,dnata,2025-06-10,45,82.0,10.0,False
10584,SIN,Menzies,2025-11-22,60,50.0,13.0,False
10585,DXB,Menzies,2025-05-28,90,58.0,12.0,False
10586,LHR,Menzies,2025-11-16,120,52.0,14.0,False
10587,LHR,Menzies,2025-08-29,120,84.0,11.0,False
10588,SIN,Menzies,2025-04-07,90,80.0,13.0,False
10589,LHR,Menzies,2025-09-24,60,64.0,21.0,False
10590,NRT,WFS,2025-09-07,120,78.0,22.0,False
10591,JFK,WFS,2025-02-16,45,74.0,4.0,False
10592,DXB,WFS,2025-09-22,90,51.0,-4.0,False
10593,NRT,dnata,2025-10-24,45,69.0,8.0,False
10594,JFK,WFS,2025-11-05,60,84.0,30.0,False
10595,JFK,dnata,2025-07-17,45,59.0,19.0,True
10596,FRA,Menzies,2025-07-08,90,52.0,-2.0,False
10597,JFK,Swissport,2025-04-12,45,67.0,16.0,False
10598,YUL,Menzies Aviation,2025-02-08,120,95.0,13.0,False
10599,JFK ,Menzies Aviation,2025-01-10,120,50.0,-3.0,False
10600,JFK,Swissport,2025-02-27,45,76.0,17.0,False
10601,LHR,Swissport,2025-05-16,45,51.0,16.0,False
10602,YUL,Swissport,2025-09-18,90,66.0,27.0,False
10603, LHR,Menzies Aviation,2025-11-24,45,92.0,6.0,False
10604,SIN,Menzies,2025-11-01,60,63.0,14.0,False
10605,JFK,Menzies Aviation,2025-10-10,45,63.0,7.0,False
10606,DXB,Swissport,2025-03-11,120,73.0,15.0,False
10607,LHR,Menzies,2025-05-13,120,89.0,17.0,False
10608,LHR,Menzies Aviation,2025-03-26,45,74.0,21.0,False
10609,JFK ,Swissport,2025-08-17,60,48.0,11.0,False
10610,yul,Swissport,2025-10-23,120,80.0,-4.0,False
10611,FRA,Menzies Aviation,2025-02-26,45,93.0,24.0,False
10612,SIN,WFS,2025-05-29,60,82.0,18.0,False
10613,NRT,Menzies Aviation,2025-01-29,90,72.0,15.0,False
10614,SIN,Swissport,2025-04-04,120,61.0,18.0,False
10615,NRT,WFS,2025-04-24,120,61.0,23.0,False
10616,YUL,WFS,2025-08-21,45,58.0,13.0,False
10617,NRT,dnata,2025-02-21,45,70.0,29.0,False
10618,YUL,Menzies,2025-09-26,120,77.0,12.0,False
10619,yul,Menzies,2025-01-14,60,61.0,19.0,False
10620,FRA,dnata,2025-06-06,60,50.0,12.0,False
10621,DXB,Menzies,2025-04-30,45,90.0,17.0,False
10622,FRA,dnata,2025-07-19,90,54.0,26.0,False
10623,JFK,Swissport,2025-09-20,120,70.0,4.0,False
10624,DXB,Menzies Aviation,2025-06-22,45,90.0,21.0,False
10625, LHR,Swissport,2025-06-21,60,48.0,14.0,False
10626,YUL,Swissport,2025-03-26,120,52.0,26.0,False
10627, LHR,Swissport,2025-01-07,60,62.0,-0.0,False
10628,JFK,Menzies,2025-11-17,45,57.0,26.0,False
10629,LHR,WFS,2025-01-26,60,87.0,15.0,False
10630,FRA,Swissport,2025-04-08,60,46.0,20.0,False
10631,SIN,WFS,2025-11-27,120,69.0,12.0,False
10632,LHR,Menzies Aviation,2025-06-13,120,68.0,18.0,False
10633,JFK,WFS,2025-08-01,120,47.0,37.0,False
10634,NRT,WFS,2025-02-18,45,60.0,20.0,False
10635,FRA,dnata,2025-07-16,60,84.0,29.0,False
10636,FRA,Menzies,2025-10-13,120,,9.0,False
10637,SIN,Menzies,2025-09-01,45,72.0,24.0,False
10638,YUL,Menzies,2025-04-21,120,44.0,14.0,False
10639,LHR,Menzies Aviation,2025-11-30,120,75.0,15.0,False
10640,YUL,Menzies,2025-01-28,60,61.0,21.0,False
10641,JFK,Menzies,2025-09-27,45,67.0,18.0,False
10642,DXB,Menzies Aviation,2025-11-09,90,53.0,11.0,False
10643,FRA,Menzies,2025-01-27,45,79.0,6.0,False
10644,SIN,Menzies,2025-10-24,60,63.0,12.0,False
10645,JFK,dnata,2025-01-17,90,57.0,19.0,False
10646,LHR,WFS,2025-08-24,120,53.0,26.0,False
10647,DXB,WFS,2025-09-20,90,79.0,17.0,False
10648,YUL,dnata,2025-03-12,90,78.0,29.0,False
10649,SIN,WFS,2025-05-10,60,68.0,22.0,False
10650,SIN,Menzies Aviation,2025-10-04,45,89.0,11.0,False
10651,SIN,dnata,2025-08-09,90,89.0,16.0,False
10652,SIN,dnata,2025-03-25,45,90.0,7.0,False
10653,SIN,WFS,2025-09-25,90,57.0,12.0,False
10654,YUL,Menzies,2025-06-17,45,99.0,14.0,False
10655,YUL,Swissport,2025-01-14,90,39.0,13.0,False
10656,NRT,dnata,2025-07-19,90,92.0,10.0,False
10657,YUL,Menzies Aviation,2025-06-29,90,84.0,9.0,False
10658,yul,Menzies,2025-01-04,90,66.0,8.0,False
10659,JFK,dnata,2025-01-19,120,87.0,2.0,False
10660,YUL,dnata,2025-03-08,90,62.0,15.0,False
10661,DXB,dnata,2025-01-25,60,69.0,20.0,False
10662,YUL,WFS,2025-02-10,120,73.0,24.0,False
10663,DXB,WFS,2025-01-31,45,62.0,17.0,False
10664,LHR,WFS,2025-10-03,60,76.0,21.0,False
10665,NRT,Swissport,2025-10-03,120,91.0,16.0,False
10666,YUL,WFS,2025-01-19,120,64.0,4.0,False
10667,FRA,WFS,2025-06-13,45,76.0,25.0,False
10668,YUL,Menzies Aviation,2025-01-16,60,44.0,22.0,False
10669,NRT,WFS,2025-11-04,90,86.0,7.0,False
10670,YUL,Menzies,2025-09-13,90,51.0,24.0,False
10671,SIN,dnata,2025-07-31,90,46.0,24.0,False
10672,SIN,dnata,2025-12-11,45,77.0,12.0,False
10673,JFK,dnata,2025-04-22,90,71.0,10.0,False
10674,LHR,Menzies,2025-03-25,90,60.0,20.0,False
10675,FRA,dnata,2025-02-11,45,93.0,21.0,False
10676,NRT,WFS,2025-10-26,120,48.0,4.0,False
10677,DXB,Swissport,2025-09-03,90,44.0,9.0,False
10678,DXB,WFS,2025-05-02,45,82.0,20.0,False
10679,FRA,WFS,2025-06-09,90,74.0,17.0,False
10680,YUL,Swissport,2025-12-17,120,63.0,31.0,False
10681,DXB,Menzies Aviation,2025-06-27,45,69.0,14.0,False
10682,JFK,Menzies Aviation,2025-10-19,60,65.0,6.0,False
10683,LHR,Menzies,2025-11-05,60,88.0,8.0,False
10684,yul,Menzies,2025-03-20,120,71.0,25.0,False
10685,YUL,Menzies,2025-12-30,45,29.0,9.0,False
10686,NRT,dnata,2025-04-19,60,82.0,24.0,False
10687,LHR,Swissport,2025-08-08,120,74.0,20.0,False
10688,DXB,WFS,2025-11-21,45,73.0,22.0,False
10689,FRA,dnata,2025-05-08,90,51.0,18.0,False
10690,FRA,dnata,2025-12-13,45,55.0,15.0,False
10691,SIN,Menzies Aviation,2025-10-23,120,74.0,5.0,False
10692,JFK,WFS,2025-06-15,90,32.0,13.0,False
10693,JFK,Menzies,2025-09-01,90,78.0,16.0,False
10694,FRA,WFS,2025-02-12,90,70.0,12.0,False
10695,JFK,dnata,2025-06-21,120,52.0,13.0,False
10696,JFK,Menzies,2025-12-10,90,75.0,19.0,False
10697,DXB,dnata,2025-05-04,120,81.0,14.0,False
10698,JFK,Menzies,2025-07-16,45,91.0,9.0,False
10699,JFK,Swissport,2025-04-11,45,70.0,11.0,False
10700,JFK,WFS,2025-05-08,90,57.0,24.0,False
10701,DXB,WFS,2025-11-20,120,75.0,-18.0,False
10702,FRA,WFS,2025-04-28,120,58.0,44.0,False
10703,SIN,Menzies,2025-02-13,120,75.0,-2.0,False
10704,LHR,Swissport,2025-11-25,90,49.0,9.0,False
10705,FRA,WFS,2025-03-28,60,90.0,24.0,False
10706,YUL,Menzies Aviation,2025-03-23,90,95.0,15.0,False
10707,JFK,Swissport,2025-11-16,90,52.0,20.0,False
10708,SIN,Menzies,2025-02-25,45,55.0,16.0,False
10709,FRA,Menzies,2025-10-04,120,44.0,18.0,False
10710,JFK,Menzies Aviation,2025-12-02,120,56.0,23.0,False
10711,SIN,dnata,2025-02-11,60,77.0,21.0,False
10712,DXB,Menzies,2025-08-12,60,69.0,10.0,False
10713,yul,Swissport,2025-12-08,120,49.0,14.0,False
10714,FRA,WFS,2025-04-30,90,53.0,4.0,False
10715,JFK,Menzies,2025-06-19,90,62.0,8.0,False
10716,NRT,Menzies Aviation,2025-09-23,120,58.0,17.0,False
10717,DXB,Menzies,2025-12-18,90,41.0,7.0,False
10718,LHR,dnata,2025-06-19,45,76.0,11.0,False
10719,NRT,Swissport,2025-06-28,90,58.0,6.0,False
10720,yul,Swissport,2025-06-28,60,87.0,13.0,False
10721,SIN,dnata,2025-09-13,120,76.0,30.0,False
10722,YUL,WFS,2025-11-07,60,60.0,7.0,False
10723, LHR,Menzies,2025-12-04,45,56.0,-2.0,False
10724,NRT,dnata,2025-02-06,45,56.0,14.0,False
10725,FRA,WFS,2025-10-15,90,60.0,10.0,False
10726,NRT,Menzies,2025-04-05,120,48.0,7.0,False
10727,JFK,Menzies Aviation,2025-01-08,60,55.0,32.0,False
10728,LHR,WFS,2025-06-13,45,79.0,25.0,False
10729,DXB,Menzies,2025-01-12,120,57.0,18.0,False
10730,DXB,Menzies,2025-11-16,45,67.0,26.0,False
10731,LHR,Swissport,2025-03-23,45,106.0,17.0,False
10732,SIN,Swissport,2025-01-05,60,57.0,-10.0,False
10733,SIN,dnata,2025-01-31,90,89.0,12.0,False
10734,NRT,Menzies,2025-08-19,60,68.0,14.0,True
10735,JFK,dnata,2025-12-24,90,68.0,12.0,False
10736,NRT,Menzies,2025-10-13,90,46.0,8.0,False
10737,FRA,dnata,2025-04-22,120,54.0,26.0,False
10738,FRA,dnata,2025-11-23,90,62.0,1.0,False
10739,NRT,WFS,2025-03-15,45,58.0,8.0,False
10740,NRT,WFS,2025-09-29,90,52.0,3.0,False
10741,FRA,dnata,2025-07-22,45,73.0,6.0,False
10742,DXB,Swissport,2025-12-17,90,76.0,13.0,False
10743,FRA,WFS,2025-07-19,90,88.0,32.0,False
10744,FRA,WFS,2025-09-20,60,57.0,19.0,False
10745, LHR,dnata,2025-09-22,120,58.0,13.0,False
10746,YUL,WFS,2025-02-06,120,91.0,11.0,False
10747,DXB,WFS,2025-02-01,60,47.0,28.0,False
10748,LHR,WFS,2025-05-07,45,58.0,6.0,False
10749,NRT,Swissport,2025-06-24,120,108.0,18.0,False
10750,JFK,WFS,2025-09-12,45,57.0,23.0,False
10751,FRA,Menzies Aviation,2025-08-31,60,72.0,22.0,False
10752,YUL,Menzies,2025-10-17,120,80.0,13.0,False
10753,LHR,Swissport,2025-09-22,45,64.0,18.0,False
10754,JFK,dnata,2025-08-14,120,81.0,20.0,False
